,X,loan_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,rate
2862,747869,15000.0,15000.0,0,8.18%,471.3,1,5,Superintendent,1,65000.0,Source Verified,May-15,Fully Paid,n,,2,Debt consolidation,341xx,9,24.26,0.0818
2863,253402,8000.0,8000.0,0,8.19%,251.4,0,4,Manager,1,60000.0,Not Verified,Nov-14,Fully Paid,n,,2,Debt consolidation,977xx,36,16.7,0.0819
2864,161310,20750.0,20750.0,0,11.14%,680.71,1,6,THE ENCOMPASS GAS GROUP INC.,1,55000.0,Verified,Mar-13,Fully Paid,n,,2,Debt consolidation,611xx,13,25.18,0.1114
2865,1412015,5000.0,5000.0,0,12.74%,167.85,2,10,Customer Service Lead,2,40000.0,Not Verified,Jan-17,Charged Off,n,,2,Debt consolidation,685xx,28,16.29,0.1274
2866,1287212,8000.0,8000.0,0,17.99%,289.18,3,16,Home Aid,3,25000.0,Not Verified,Nov-16,Fully Paid,n,,2,Debt consolidation,112xx,33,31.01,0.1799
2867,1986023,10000.0,10000.0,0,14.07%,342.12,2,12,Truck driver,3,45000.0,Source Verified,Apr-18,Late (31-120 days),n,,2,Debt consolidation,827xx,49,16.96,0.1407
2868,901058,7500.0,7500.0,0,11.47%,247.22,1,9,,1,61791.0,Source Verified,Mar-16,Fully Paid,n,,2,Debt consolidation,302xx,10,7.9,0.1147
2869,72771,35000.0,34975.0,0,11.99%,1162.34,1,7,pharmacist,1,110000.0,Verified,Oct-13,Fully Paid,n,  Borrower added on 10/21/13 > I want to be out of credit card debt.  I have worked full time and make my payments but don't seem to be getting anywhere.  I need a new roof for my home and just found out the furnace needs replaced as well.  this loan would help tremendously getting me out of debt and making my home safe.<br>,1,credit,150xx,37,8.96,0.1199
2870,1209080,18000.0,18000.0,0,7.59%,560.66,0,2,HR Manager,1,65000.0,Source Verified,Jul-16,Current,n,,2,Debt consolidation,313xx,10,16.8,0.0759
2871,1138943,21000.0,21000.0,0,10.99%,687.42,1,8,Chief of Staff,3,250000.0,Source Verified,Sep-16,Current,n,,2,Debt consolidation,078xx,30,7.07,0.1099
2872,564853,16000.0,16000.0,0,12.29%,533.65,2,10,OWNER,2,32000.0,Not Verified,Oct-15,Fully Paid,n,,2,Debt consolidation,333xx,9,21.79,0.1229
2873,1104985,5800.0,5800.0,0,5.32%,174.67,0,0,Co-owner,3,28000.0,Not Verified,Apr-16,Charged Off,n,,1,Credit card refinancing,630xx,23,25.93,0.0532
2874,1858084,18600.0,18600.0,1,14.08%,433.57,2,12,Import broker,1,90000.0,Source Verified,Jan-18,Current,n,,1,Credit card refinancing,331xx,9,9.19,0.1408
2875,1740203,5000.0,5000.0,0,10.91%,163.49,1,8,IT Technician,1,47724.0,Source Verified,Oct-17,Current,n,,2,Debt consolidation,805xx,5,12.4,0.1091
2876,894304,16000.0,16000.0,0,12.99%,539.03,2,11,Structural desiner,3,50000.0,Verified,Mar-16,Fully Paid,n,,1,Credit card refinancing,029xx,38,39.1,0.1299
2877,430935,21600.0,21600.0,0,11.99%,717.33,1,7,Professor,1,120000.0,Source Verified,Mar-14,Fully Paid,n,,1,Credit card refinancing,021xx,18,18.43,0.1199
2878,1439741,11200.0,11200.0,1,15.05%,266.75,2,13,Starbucks barista,3,28000.0,Not Verified,Jun-17,Current,n,,2,Debt consolidation,945xx,4,26.15,0.1505
2879,2038555,32000.0,32000.0,0,16.14%,1127.24,2,13,Desktop,1,86000.0,Verified,Sep-18,Current,n,,1,Credit card refinancing,775xx,42,35.25,0.1614
2880,1219704,5850.0,5850.0,0,17.99%,211.47,3,16,Supervising accounting technician,1,72800.0,Verified,Dec-16,Current,n,,9,Other,925xx,4,32.28,0.1799
2881,228772,4500.0,4500.0,0,12.69%,150.96,1,9,Stage Stores,1,68000.0,Not Verified,Jan-12,Fully Paid,n,,2,start over,770xx,42,20.63,0.1269
2882,696821,11700.0,11700.0,0,7.89%,366.05,0,4,HR Shared Service Center adminstrator,3,52000.0,Source Verified,Jul-15,Fully Paid,n,,2,Debt consolidation,461xx,14,22.29,0.0789
2883,183131,9975.0,9975.0,0,7.90%,312.13,0,3,Franklin County ,1,60000.0,Source Verified,Nov-12,Fully Paid,n,  Borrower added on 11/25/12 > I am a USMC Combat Veteran (Infantry) serving in Iraq in 2005 along with other places while in uniform.  I am hoping to consolidate the small amount of unsecured debt I have to enable me to continue investing in helping others.<br>,2,Debt Consolidation for Combat Vet,432xx,34,7.13,0.079
2884,1129626,8400.0,8400.0,0,10.99%,274.97,1,8,RE agent,3,70000.0,Source Verified,Sep-16,Charged Off,n,,2,Debt consolidation,100xx,33,3.17,0.1099
2885,1503140,40000.0,40000.0,1,18.99%,1037.41,3,17,Vice President Payroll,1,175000.0,Verified,Apr-17,Current,n,,2,Debt consolidation,908xx,4,25.37,0.1899
2886,1876797,4000.0,4000.0,0,6.19%,122.04,0,1,Core Specialist,3,65000.0,Source Verified,Jun-18,Current,n,,2,Debt consolidation,330xx,9,14.64,0.0619
2887,306534,8650.0,8650.0,0,14.99%,299.82,2,14,Loan administration supervisor,2,29000.0,Source Verified,Sep-14,Fully Paid,n,,1,Credit card refinancing,623xx,13,38.45,0.1499
2888,244712,3000.0,3000.0,0,14.99%,103.99,2,14,feeder/catcher,3,40000.0,Not Verified,Nov-14,Fully Paid,n,,2,Debt consolidation,462xx,14,37.71,0.1499
2889,1872018,10000.0,9975.0,0,7.35%,310.38,0,3,Lab Technician,3,45000.0,Not Verified,Jan-18,Current,n,,2,Debt consolidation,346xx,9,7.76,0.0735
2890,12067,25000.0,25000.0,0,17.49%,897.43,3,19,Cornell University,3,69000.0,Verified,Jul-11,Fully Paid,n,"  Borrower added on 07/02/11 > Looking to consolidate debt.  The terms described here work very well for me and my budget and I will save significant money each month.  I look forward to working with lending club.<br/> Borrower added on 07/03/11 > After a recent promotion at an institution that I've worked for over ten years, I'm in a position to restructure my various debts that accumulated during graduate school ten to fifteen years ago.  I've slowly lowered my debt the past ten years but a loan to consolidate that will enable me to move more quickly while saving money.<br/> Borrower added on 07/03/11 > I appreciate the support from lenders so far.  Given my stable employment history and my track record of paying my debts on time, I am confident that I can easily repay this loan on time.  The lending club option is a potentially terrific way for me to move forward on debts that would otherwise be resolved very slowly. Thanks!<br/>",2,Catching back up,148xx,33,17.13,0.1749
2891,598861,24000.0,24000.0,1,9.99%,509.82,1,7,System Analyst,3,105000.0,Not Verified,Sep-15,Current,n,,1,Credit card refinancing,330xx,9,23.97,0.0999
2892,120928,15000.0,15000.0,1,14.33%,351.6,2,11,anthem blue cross anthem inc,1,85000.0,Verified,Jul-13,Fully Paid,n,"  Borrower added on 06/24/13 > i need this loan to pay off bills- dental/ medical and a few credit cards<br><br>  Borrower added on 06/25/13 > $2,140.00 	Morg<br> $150.00 	lights<br> $150.00 	phn/cable<br> $150.00 	Cell<br> $120.00 	EVWD<br> $30.00 	GAS<br> $43.00 	cal disp<br> $560.00 	carnote<br> $240.00 	studen loan<br> $350.00 	food<br><br> Borrower added on 06/25/13 > $2,140.00 	Morg<br> $150.00 	lights<br> $150.00 	phn/cable<br> $150.00 	Cell<br> $120.00 	EVWD<br> $30.00 	GAS<br> $43.00 	cal disp<br> $560.00 	carnote<br> $240.00 	studen loan<br> $350.00 	food<br>",2,dept,923xx,4,14.22,0.1433
2893,808712,26375.0,26375.0,0,17.57%,947.84,3,18,Assistant Principal,1,60000.0,Verified,Mar-15,Fully Paid,n,,2,Debt consolidation,448xx,34,21.26,0.1757
2894,879587,15000.0,15000.0,0,11.44%,494.22,1,8,RN,3,90000.0,Not Verified,Jan-15,Fully Paid,n,,2,Debt consolidation,105xx,33,29.75,0.1144
2895,857858,14000.0,14000.0,0,6.03%,426.1,0,0,VP of Warehousing,1,108000.0,Not Verified,Jan-15,Fully Paid,n,,1,Credit card refinancing,553xx,22,15.63,0.0603
2896,2054621,6000.0,6000.0,0,14.47%,206.44,2,11,,1,75000.0,Source Verified,Aug-18,Current,n,,9,Other,191xx,37,12.11,0.1447
2897,618702,1500.0,1500.0,0,16.55%,53.15,3,16,Office Assitant II,3,35000.0,Verified,Sep-15,Fully Paid,n,,12,Vacation,937xx,4,27.3,0.1655
2898,598560,7200.0,7200.0,0,13.33%,243.75,2,12,Service Manager ,1,70000.0,Source Verified,Sep-15,Fully Paid,n,,4,Home improvement,764xx,42,9.91,0.1333
2899,788825,20400.0,20400.0,1,22.99%,574.97,5,25,Director,1,50000.0,Source Verified,Apr-15,Charged Off,n,,2,Debt consolidation,717xx,2,33.87,0.2299
2900,1280919,4800.0,4800.0,0,13.99%,164.03,2,12,Police Officer,2,62000.0,Verified,Nov-16,Charged Off,n,,6,Major purchase,766xx,42,26.5,0.1399
2901,843377,15150.0,15150.0,1,21.67%,415.59,4,24,SR ADMIN ASST,1,58000.0,Source Verified,Feb-15,Fully Paid,n,,2,Debt consolidation,465xx,14,27.75,0.2167
2902,582002,20000.0,20000.0,0,7.26%,619.93,0,3,CPhT,1,52000.0,Source Verified,Oct-15,Fully Paid,n,,2,Debt consolidation,660xx,15,12.25,0.0726
2903,600143,16000.0,16000.0,1,10.99%,347.8,1,8,ultrasound technologist,3,65000.0,Source Verified,Sep-15,Charged Off,n,,1,Credit card refinancing,126xx,33,16.58,0.1099
2904,530697,16000.0,16000.0,1,9.17%,333.46,1,6,Associate/PE,1,90000.0,Not Verified,Nov-15,Current,n,,2,Debt consolidation,199xx,8,12.73,0.0917
2905,1538206,14825.0,14825.0,1,30.79%,486.86,6,30,IT Consultant,3,65000.0,Source Verified,Sep-17,Current,n,,6,Major purchase,482xx,21,10.52,0.3079
2906,2098685,20000.0,20000.0,0,15.02%,693.51,2,12,Director of Sales,1,120000.0,Source Verified,Jul-18,Current,n,,1,Credit card refinancing,680xx,28,7.58,0.1502
2907,1297795,6500.0,6500.0,0,13.49%,220.55,2,11,,3,18500.0,Not Verified,Oct-16,Current,n,,1,Credit card refinancing,920xx,4,31.99,0.1349
2908,1064663,8000.0,7750.0,0,9.75%,257.2,1,7,Supply Lead,3,117800.0,Not Verified,May-16,Charged Off,n,,9,Other,765xx,42,12.74,0.0975
2909,1495517,20000.0,20000.0,1,15.99%,486.26,2,14,Project Coordinator,1,66125.0,Source Verified,Apr-17,Current,n,,2,Debt consolidation,243xx,44,18.58,0.1599
2910,822361,24000.0,24000.0,1,7.89%,485.38,0,4,Senior Business Analyst,1,100000.0,Source Verified,Mar-15,Fully Paid,n,,1,Credit card refinancing,076xx,30,14.53,0.0789
2911,324335,24000.0,24000.0,0,10.15%,776.11,1,6,Lead Analyst,3,113000.0,Source Verified,Aug-14,Fully Paid,n,,1,Credit card refinancing,105xx,33,25.94,0.1015
2912,1729720,2500.0,2500.0,0,7.21%,77.44,0,2,tech,3,33000.0,Not Verified,Oct-17,Current,n,,1,Credit card refinancing,394xx,24,7.93,0.0721
2913,1092237,35000.0,35000.0,1,22.45%,975.64,4,24,Chief Deputy Pubkic Defender,1,72000.0,Verified,May-16,Current,n,,4,Home improvement,174xx,37,20.42,0.2245
2914,1069670,16000.0,16000.0,0,10.75%,521.93,1,8,General manager,3,46000.0,Not Verified,May-16,Current,n,,2,Debt consolidation,582xx,27,17.45,0.1075
2915,382385,17975.0,17975.0,1,17.57%,452.26,3,18,Assembler,3,43000.0,Source Verified,May-14,Fully Paid,n,,2,Debt consolidation,430xx,34,24.92,0.1757
2916,580074,7500.0,7500.0,0,10.99%,245.51,1,8,Contracts Admin,3,58400.0,Source Verified,Oct-15,Fully Paid,n,,2,Debt consolidation,853xx,3,14.18,0.1099
2917,2006998,30000.0,30000.0,1,18.94%,777.23,3,16,Restoration Tech,2,52000.0,Verified,Sep-18,Current,n,,2,Debt consolidation,210xx,19,16.71,0.1894
2918,2070288,9600.0,9600.0,0,10.08%,310.13,1,5,Manufacturing Engineer,2,88000.0,Source Verified,Aug-18,Current,n,,2,Debt consolidation,530xx,47,14.81,0.1008
2919,696855,24000.0,24000.0,1,18.25%,612.72,4,20,Sr. Internal Auditor,1,75000.0,Source Verified,Jul-15,Fully Paid,n,,2,Debt consolidation,174xx,37,31.09,0.1825
2920,1214639,15000.0,15000.0,0,10.99%,491.01,1,8,Laser metrologist,1,68000.0,Verified,Jul-16,Charged Off,n,,9,Other,483xx,21,18.21,0.1099
2921,559733,20000.0,20000.0,0,9.17%,637.58,1,6,Black Jack Dealer,1,72000.0,Not Verified,Oct-15,Charged Off,n,,1,Credit card refinancing,762xx,42,38.62,0.0917
2922,403991,29325.0,29275.0,1,24.08%,844.99,5,26,Assistant DPCS,3,70000.0,Source Verified,Apr-14,Fully Paid,n,,2,Debt consolidation,930xx,4,30.62,0.2408
2923,260401,8000.0,8000.0,0,13.66%,272.11,2,12,Hairstylist,2,50000.0,Source Verified,Nov-14,Fully Paid,n,,1,Credit card refinancing,531xx,47,8.45,0.1366
2924,1431675,16100.0,16100.0,1,30.89%,529.73,6,32,,1,42396.0,Verified,Jun-17,Charged Off,n,,2,Debt consolidation,988xx,46,32.38,0.3089
2925,1130577,25000.0,25000.0,0,24.99%,993.87,4,23,Robot Tech Support,1,73000.0,Source Verified,Sep-16,Fully Paid,n,,5,Home buying,480xx,21,7.55,0.2499
2926,1779442,15000.0,15000.0,1,12.61%,338.31,2,10,Maintenance tech 2,3,44024.01,Source Verified,Mar-18,Current,n,,2,Debt consolidation,800xx,5,16.6,0.1261
2927,1686086,2400.0,2400.0,0,10.42%,77.92,1,7,Customer service,3,29000.0,Not Verified,Nov-17,Current,n,,1,Credit card refinancing,144xx,33,16.97,0.1042
2928,742868,19200.0,19200.0,1,10.99%,417.36,1,8,adjuster,1,65000.0,Source Verified,May-15,Fully Paid,n,,1,Credit card refinancing,475xx,14,21.23,0.1099
2929,1134039,7200.0,7200.0,0,10.99%,235.69,1,8,Regional Sales Manager ,3,75000.0,Source Verified,Sep-16,Current,n,,1,Credit card refinancing,891xx,32,5.51,0.1099
2930,76437,6000.0,6000.0,0,21.70%,228.22,4,21,Senior Vice Pres,1,135000.0,Verified,Oct-13,Fully Paid,n,,9,Other,283xx,26,15.72,0.217
2931,1351870,24000.0,24000.0,0,6.99%,740.95,0,1,planner,3,180000.0,Not Verified,Mar-17,Fully Paid,n,,1,Credit card refinancing,968xx,11,11.59,0.0699
2932,596495,12600.0,12600.0,0,17.86%,454.64,3,19,Marketing ,1,65000.0,Source Verified,Sep-15,Charged Off,n,,2,Debt consolidation,473xx,14,12.56,0.1786
2933,542400,3750.0,3750.0,0,9.17%,119.55,1,6,Correctional Officer,1,30000.0,Source Verified,Nov-15,Fully Paid,n,,4,Home improvement,305xx,10,4.08,0.0917
2934,556884,10000.0,10000.0,1,19.99%,264.89,4,23,driver,2,42000.0,Source Verified,Oct-15,Charged Off,n,,0,Car financing,550xx,22,20.46,0.1999
2935,1089439,4000.0,4000.0,0,8.39%,126.07,1,5,Project Manager,3,42500.0,Source Verified,Apr-16,Current,n,,12,Vacation,460xx,14,17.48,0.0839
2936,1477956,17000.0,17000.0,1,12.74%,384.55,2,10,Owner,1,65000.0,Source Verified,May-17,Charged Off,n,,2,Debt consolidation,453xx,34,13.77,0.1274
2937,1376148,16000.0,16000.0,0,10.49%,519.97,1,6,Creative Director,2,80000.0,Source Verified,Feb-17,Current,n,,2,Debt consolidation,631xx,23,18.41,0.1049
2938,441665,16000.0,16000.0,0,15.31%,557.08,2,13,Quality Engineer,2,70000.0,Not Verified,Feb-14,Fully Paid,n,,1,Credit card refinancing,850xx,3,4.58,0.1531
2939,1166275,15000.0,15000.0,1,13.49%,345.08,2,11,Sales Administrator,3,60000.0,Not Verified,Aug-16,Current,n,,2,Debt consolidation,089xx,30,8.06,0.1349
2940,1097491,35000.0,35000.0,1,19.99%,927.1,4,20,bus operator,1,78000.0,Source Verified,Apr-16,Charged Off,n,,2,Debt consolidation,945xx,4,27.32,0.1999
2941,1314359,15000.0,15000.0,0,11.49%,494.57,1,9,operation mgr,1,91582.56,Source Verified,Oct-16,Fully Paid,n,,4,Home improvement,773xx,42,10.55,0.1149
2942,990195,7200.0,7200.0,0,10.78%,234.97,1,8,sales,3,31000.0,Verified,Jan-16,Fully Paid,n,,2,,309xx,10,13.94,0.1078
2943,677856,14000.0,14000.0,1,16.99%,347.87,3,17,Director of Media Relations,1,155000.0,Source Verified,Jul-15,Current,n,,8,Moving and relocation,209xx,19,14.59,0.1699
2944,1078133,25000.0,25000.0,0,8.39%,787.92,1,5,Executive Assistant,1,59400.0,Source Verified,Apr-16,Current,n,,2,,973xx,36,20.36,0.0839
2945,789925,7000.0,7000.0,0,8.18%,219.94,1,5,Customer Service Fulfillment Specialist,3,70720.0,Not Verified,Apr-15,Fully Paid,n,,2,Debt consolidation,945xx,4,15.59,0.0818
2946,862790,19800.0,19800.0,0,8.19%,622.2,0,4,Store Manager,3,45000.0,Source Verified,Jan-15,Fully Paid,n,,2,Debt consolidation,488xx,21,17.01,0.0819
2947,351595,12000.0,12000.0,0,11.67%,396.69,1,8,mechanic,1,70000.0,Not Verified,Jul-14,Charged Off,n,,2,Debt consolidation,281xx,26,12.45,0.1167
2948,2043285,25000.0,25000.0,1,14.47%,587.82,2,11,Sergeant,2,97000.0,Not Verified,Aug-18,Current,n,,2,Debt consolidation,117xx,33,21.34,0.1447
2949,1569935,12800.0,12550.0,0,16.02%,450.14,2,14,manager,3,50000.0,Not Verified,Aug-17,Current,n,,2,Debt consolidation,923xx,4,33.44,0.1602
2950,1728813,10000.0,10000.0,0,5.32%,301.15,0,0,Talent Engagement Facilitator,1,31500.0,Not Verified,Oct-17,Current,n,,1,Credit card refinancing,769xx,42,3.66,0.0532
2951,1611549,13600.0,13600.0,1,16.02%,330.88,2,14,Commercial Sales Engineer,3,62000.0,Source Verified,Aug-17,Current,n,,1,Credit card refinancing,070xx,30,31.58,0.1602
2952,1794136,5000.0,5000.0,0,7.34%,155.17,0,3,Supervisor ,3,55000.0,Not Verified,Mar-18,Fully Paid,n,,1,Credit card refinancing,605xx,13,10.17,0.0734
2953,1956270,1000.0,1000.0,0,10.41%,32.47,1,7,IT Specialist,1,100000.0,Not Verified,May-18,Current,n,,4,Home improvement,207xx,19,13.24,0.1041
2954,623386,9600.0,9600.0,0,15.61%,335.67,3,15,Aggregate rate qc manager ,1,70000.0,Source Verified,Sep-15,Fully Paid,n,,1,Credit card refinancing,163xx,37,18.02,0.1561
2955,254938,10000.0,10000.0,1,17.86%,253.18,3,19,Pharmacy Technician,3,25000.0,Source Verified,Nov-14,Charged Off,n,,4,Home improvement,447xx,34,24.77,0.1786
2956,515443,24000.0,24000.0,1,22.99%,676.44,5,26,Superintendent ,1,120000.0,Verified,Dec-15,Fully Paid,n,,11,Business,797xx,42,15.82,0.2299
2957,1911016,10000.0,10000.0,0,7.46%,310.88,0,3,,1,65603.0,Not Verified,Jun-18,Current,n,,2,Debt consolidation,302xx,10,30.41,0.0746
2958,2087631,19000.0,19000.0,1,19.92%,502.54,3,17,,2,35000.0,Not Verified,Aug-18,Current,n,,2,Debt consolidation,895xx,32,19.45,0.1992
2959,1025717,21600.0,21600.0,1,15.59%,520.58,2,14,Attorney,2,135000.0,Not Verified,Jun-16,Fully Paid,n,,2,Debt consolidation,606xx,13,7.57,0.1559
2960,131004,10500.0,10500.0,0,15.31%,365.59,2,11,Freeman Health System,1,41000.0,Verified,Jun-13,Fully Paid,n,,2,Loan,648xx,23,13.43,0.1531
2961,769917,8000.0,8000.0,0,8.18%,251.36,1,5,Senior Lecturer,3,40000.0,Not Verified,Apr-15,Fully Paid,n,,1,Credit card refinancing,537xx,47,27.48,0.0818
2962,890066,36000.0,36000.0,1,11.47%,791.2,1,9,1,1,85000.0,Source Verified,Mar-16,Fully Paid,n,,2,Debt consolidation,335xx,9,16.32,0.1147
2963,881385,10500.0,10500.0,1,17.14%,261.75,3,18,Parts,1,42000.0,Not Verified,Jan-15,Fully Paid,n,,2,Debt consolidation,383xx,41,18.14,0.1714
2964,1524529,16000.0,16000.0,0,16.02%,562.68,2,14,CEO,3,100000.0,Verified,Sep-17,Charged Off,n,,9,Other,114xx,33,16.95,0.1602
2965,1306132,10000.0,10000.0,0,12.79%,335.93,2,10,Project Engineer,3,94000.0,Not Verified,Oct-16,Current,n,,1,Credit card refinancing,328xx,9,34.19,0.1279
2966,200170,10000.0,10000.0,0,14.09%,342.22,1,9,"Lampert Yards, Inc.",1,60500.0,Not Verified,Sep-12,Fully Paid,n,  Borrower added on 08/29/12 > This loan will be used to consolidate higher rate credit cards into one payment with a lower interest rate.<br>,2,Debt Consolidation,551xx,22,18.31,0.1409
2967,136377,3900.0,3900.0,0,19.72%,144.39,3,19,Federal Aviation Administration,3,68000.0,Not Verified,May-13,Fully Paid,n,,2,Credit Card Consolidation,117xx,33,27.56,0.1972
2968,1944157,18000.0,18000.0,1,18.45%,461.5,3,16,Research Analyst,3,41148.0,Not Verified,May-18,Current,n,,2,Debt consolidation,300xx,10,18.26,0.1845
2969,1200897,10000.0,10000.0,0,8.59%,316.1,0,4,Quality Assurance Coordinator,1,96000.0,Source Verified,Jul-16,Current,n,,2,Debt consolidation,765xx,42,9.31,0.0859
2970,1168555,10000.0,10000.0,0,9.49%,320.29,1,6,Owner,2,130000.0,Not Verified,Aug-16,Fully Paid,n,,2,Debt consolidation,773xx,42,17.23,0.0949
2971,198058,15550.0,15550.0,0,13.11%,524.77,1,8,,3,80000.0,Source Verified,Sep-12,Fully Paid,n,"  Borrower added on 09/11/12 > I am consolidating all of my credit card debt into one monthly payment to reduce the intrest fees, some as high as 20%. A 36 month debt free plan!! Exciting!<br>",2,no more credit cards!!,981xx,46,7.74,0.1311
2972,1991291,4000.0,4000.0,0,6.07%,121.82,0,1,RN,2,70000.0,Not Verified,Apr-18,Fully Paid,n,,2,Debt consolidation,346xx,9,7.17,0.0607
2973,1301861,28825.0,28575.0,0,8.24%,906.47,1,5,Infrastructure Manager,3,98000.0,Verified,Oct-16,Fully Paid,n,,2,Debt consolidation,194xx,37,18.85,0.0824
2974,1202795,7500.0,7500.0,0,5.32%,225.87,0,0,Information Technologies,1,68000.0,Not Verified,Jul-16,Fully Paid,n,,4,Home improvement,440xx,34,18.61,0.0532
2975,319093,26050.0,26050.0,0,7.12%,805.78,0,2,Director of Special Education,1,165000.0,Source Verified,Aug-14,Fully Paid,n,,1,Credit card refinancing,936xx,4,9.51,0.0712
2976,353705,23000.0,23000.0,0,7.69%,717.46,0,3,Pharmacist ,1,133000.0,Source Verified,Jul-14,Fully Paid,n,,2,Debt consolidation,021xx,18,12.13,0.0769
2977,186092,7000.0,7000.0,0,12.12%,232.91,1,7,JetBlue Airways,1,115000.0,Verified,Nov-12,Fully Paid,n,,1,Credit Pay,925xx,4,27.2,0.1212
2978,1297779,18000.0,18000.0,0,17.99%,650.66,3,16,Admissions Director,1,67000.0,Source Verified,Oct-16,Current,n,,2,Debt consolidation,308xx,10,25.85,0.1799
2979,99670,8000.0,8000.0,0,11.55%,264.0,1,7,Allied health care,3,32500.0,Not Verified,Sep-13,Charged Off,n,,2,Payoff debt,631xx,23,21.6,0.1155
2980,1593461,14400.0,14400.0,0,7.97%,451.05,0,4,Programmer/Analyst IV,1,78000.0,Verified,Aug-17,Current,n,,2,Debt consolidation,936xx,4,10.74,0.0797
2981,331912,6000.0,6000.0,0,18.99%,219.91,4,20,houseman,3,62000.0,Source Verified,Aug-14,Charged Off,n,,9,Other,100xx,33,15.19,0.1899
2982,1559631,12000.0,12000.0,0,7.07%,370.91,0,1,Analyst ,1,70000.0,Not Verified,Sep-17,Current,n,,2,Debt consolidation,477xx,14,19.25,0.0707
2983,418694,4500.0,4500.0,0,18.92%,164.78,3,18,Welder,3,43000.0,Not Verified,Mar-14,Fully Paid,n,,1,Credit card refinancing,930xx,4,16.97,0.1892
2984,407859,13775.0,13775.0,1,18.92%,356.73,3,18,truck driver,1,60000.0,Not Verified,Apr-14,Fully Paid,n,,2,Debt consolidation,305xx,10,30.94,0.1892
2985,1965698,4500.0,4500.0,0,9.92%,145.04,1,6,Buyer,1,53000.0,Source Verified,Apr-18,Fully Paid,n,,1,Credit card refinancing,373xx,41,22.1,0.0992
2986,638548,19725.0,19725.0,1,14.65%,465.65,2,14,Teacher,1,50000.0,Not Verified,Aug-15,Charged Off,n,,2,Debt consolidation,371xx,41,38.74,0.1465
2987,1532219,20000.0,20000.0,1,12.62%,451.19,2,10,IT Complaince Manager,1,92000.0,Not Verified,Sep-17,Current,n,,2,Debt consolidation,080xx,30,2.28,0.1262
